,Borough,number.of.energy.meters.cat,multifamily_pop_type,Metered.Areas.Energy,Property.Type,estimated_gas_usage,Occupancy100,estimated_electricity_usage,subsidized_housing,multifamily_cooled_area,energy_score,building_age,multifamily_heated_area,Latitude,green_electricity_percent,Longitude,energy_use,property_gfa,multifamily_gfa
13756,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,67.0,90.0,100.0,40.648385,0.0,-73.967668,84.3,33600.0,33600.0
13757,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,71.0,100.0,40.741072,0.0,-73.976847,16.2,177330.0,177330.0
13758,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,79.0,59.0,100.0,40.724315,0.0,-73.987669,77.7,1234851.0,1234851.0
13759,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,68.0,97.0,100.0,40.765933,0.0,-73.985065,66.2,71010.0,71010.0
13760,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,87.0,96.0,100.0,40.632432,0.0,-73.957671,71.2,48700.0,48700.0
13761,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,61.0,73.0,100.0,40.858006,0.0,-73.864679,81.2,50000.0,50000.0
13762,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,91.0,94.0,100.0,40.793079,0.0,-73.974297,46.5,202066.0,202066.0
13763,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,56.0,83.0,100.0,40.607043,0.0,-73.952846,73.8,41000.0,41000.0
13764,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,10.0,71.0,100.0,40.829029,0.0,-73.887148,117.8,94706.0,94706.0
13765,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,84.0,81.0,100.0,40.794959,0.0,-73.974614,78.6,41000.0,41000.0
13766,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,29.0,86.0,100.0,40.847608,0.0,-73.830692,100.2,42000.0,42000.0
13767,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,19.0,93.0,100.0,40.87239,0.0,-73.901549,117.9,27300.0,27300.0
13768,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,85.0,73.0,100.0,40.627709,0.0,-73.960678,71.4,176588.0,159088.0
13769,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,82.0,115.0,100.0,40.745601,0.0,-73.999192,65.0,129611.0,120591.0
13770,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,59.0,92.0,100.0,40.884382,0.0,-73.86017,80.7,39000.0,39000.0
13771,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,,4.0,100.0,40.589624,0.0,-73.797796,43.6,156094.0,147192.0
13772,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,44.0,90.0,100.0,40.635847,0.0,-74.031897,101.5,68469.0,68469.0
13773,BRONX,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,8.0,91.0,100.0,40.813828,0.0,-73.918499,105.0,69000.0,69000.0
13774,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,55.0,91.0,100.0,40.850538,0.0,-73.916987,74.2,65000.0,65000.0
13775,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,31.0,91.0,100.0,40.813828,0.0,-73.911599,111.2,48000.0,48000.0
13776,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,100.0,91.0,100.0,40.813787,0.0,-73.911469,21.7,50000.0,50000.0
13777,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,97.0,52.0,100.0,40.790446,0.0,-73.969766,65.8,239734.0,200607.0
13778,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,93.0,14.0,100.0,40.853038,0.0,-73.885008,51.6,48750.0,48750.0
13779,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,78.0,80.0,100.0,40.653675,0.0,-73.962746,67.7,108549.0,108549.0
13780,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,1.0,36.0,100.0,40.746836,0.0,-74.002162,123.9,38168.0,32092.0
13781,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,100.0,100.0,2.0,100.0,40.759022,0.0,-73.820109,3.0,165486.0,165486.0
13782,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,94.0,96.0,100.0,40.738958,0.0,-73.9965,71.0,39455.0,39455.0
13783,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,,16.0,100.0,40.588694,0.0,-73.952564,81.3,27425.0,20635.0
13784,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,44.0,94.0,100.0,40.757207,0.0,-73.886606,82.0,39600.0,39600.0
13785,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,70.0,12.0,100.0,40.712653,0.0,-73.965126,49.1,35000.0,35000.0
13786,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,46.0,13.0,100.0,40.712008,0.0,-73.951301,52.0,64825.0,58325.0
13787,BROOKLYN,10,,Whole Property,Multifamily Housing,No,False,No,,100.0,86.0,61.0,100.0,40.586171,0.0,-73.966276,76.2,67272.0,67272.0
13788,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,45.0,35.0,100.0,40.635143,0.0,-74.027501,92.3,48778.0,48778.0
13789,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,41.0,110.0,100.0,40.819892,0.0,-73.892515,101.5,50030.0,50030.0
13790,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,57.0,10.0,100.0,40.679796,0.0,-73.98144,42.1,110250.0,104920.0
13791,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,76.0,17.0,100.0,40.805894,0.0,-73.942656,59.6,29387.0,23239.0
13792,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,48.0,83.0,90.0,40.877444,0.0,-73.875025,84.5,32000.0,32000.0
13793,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,28.0,90.0,100.0,40.890653,0.0,-73.861556,91.4,51298.0,51298.0
13794,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,93.0,93.0,100.0,40.888092,0.0,-73.861392,49.3,40300.0,40300.0
13795,BRONX,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,56.0,80.0,100.0,40.883581,0.0,-73.879407,80.8,37700.0,37700.0
13796,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,3.0,90.0,90.0,40.888059,0.0,-73.861233,139.5,38308.0,38308.0
13797,QUEENS,,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,85.0,69.0,100.0,40.738297,0.0,-73.758911,63.0,567924.0,567924.0
13798,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,47.0,71.0,90.0,40.856211,0.0,-73.903113,93.3,36300.0,36300.0
13799,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,26.0,89.0,90.0,40.857792,0.0,-73.90644,98.1,45387.0,45387.0
13800,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,99.0,100.0,40.862997,0.0,-73.895312,19.8,38786.0,38786.0
13801,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,78.0,114.0,100.0,40.74506,0.0,-73.992053,30.8,26027.0,26027.0
13802,BROOKLYN,5,,Whole Property,Multifamily Housing,,True,No,,100.0,100.0,90.0,100.0,40.727666,0.0,-73.9428,18.2,36413.0,36413.0
13803,BRONX,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,31.0,92.0,100.0,40.827531,0.0,-73.874121,100.5,48208.0,48208.0
13804,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,27.0,92.0,100.0,40.827819,0.0,-73.874182,103.6,48208.0,48208.0
13805,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,34.0,92.0,100.0,40.828058,0.0,-73.874232,97.3,48950.0,48950.0
13806,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,43.0,92.0,100.0,40.82844,0.0,-73.874315,93.0,48950.0,48950.0
13807,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,99.0,95.0,100.0,40.857452,0.0,-73.870392,45.9,46777.0,46777.0
13808,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,55.0,10.0,100.0,40.717584,0.0,-73.954337,46.4,31500.0,31500.0
13809,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,45.0,10.0,100.0,40.717928,0.0,-73.954889,49.9,106678.0,106678.0
13810,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,57.0,10.0,100.0,40.71162,0.0,-73.962183,46.8,122986.0,107986.0
13811,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,85.0,6.0,100.0,40.727,0.0,-73.958783,36.2,87963.0,87963.0
13812,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,14.0,14.0,100.0,40.711863,0.0,-73.95222,96.2,47000.0,35000.0
13813,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,58.0,10.0,100.0,40.718193,0.0,-73.953868,46.4,73850.0,73850.0
13814,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,71.0,98.0,100.0,40.871103,0.0,-73.878826,78.0,41650.0,41650.0
13815,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,44.0,15.0,100.0,40.71199,0.0,-73.952563,66.8,40600.0,40600.0
13816,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,80.0,5.0,95.0,100.0,40.815373,0.0,-73.959306,132.6,42653.0,42653.0
13817,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,85.0,121.0,100.0,40.780734,0.0,-73.978674,72.8,28300.0,28300.0
13818,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,3.0,15.0,100.0,40.740575,0.0,-73.996698,103.5,47713.0,46948.0
13819,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,55.0,101.0,100.0,40.781212,0.0,-73.95173,86.9,25264.0,25264.0
13820,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,No,90.0,93.0,111.0,100.0,40.705263,0.0,-73.955085,74.6,27412.0,27412.0
13821,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,,76.0,100.0,40.733938,0.0,-73.986606,,158505.0,158505.0
13822,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,98.0,59.0,100.0,40.772036,0.0,-73.95799,73.6,39375.0,39375.0
13823,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,33.0,61.0,100.0,40.756926,0.0,-73.965594,131.7,37732.0,37732.0
13824,,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,87.0,31.0,90.0,,0.0,,48.0,266316.0,266316.0
13825,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,81.0,105.0,100.0,40.774627,0.0,-73.978164,90.8,43500.0,43500.0
13826,,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,,109.0,100.0,,0.0,,77.9,30263.0,30263.0
13827,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,89.0,12.0,100.0,40.751673,0.0,-73.831726,51.4,63809.0,63809.0
13828,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,61.0,68.0,90.0,40.883299,0.0,-73.914646,82.9,83200.0,83200.0
13829,MANHATTAN,5,No specific resident population,,Multifamily Housing,No,True,No,No,100.0,,81.0,100.0,40.728181,,-73.981184,,64000.0,64000.0
13830,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,50.0,8.0,94.0,100.0,40.793466,0.0,-73.974969,185.6,26537.0,26537.0
13831,BRONX,15,,Whole Property,Multifamily Housing,No,True,No,No,90.0,94.0,95.0,100.0,40.834433,0.0,-73.927617,47.5,31875.0,30375.0
13832,QUEENS,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,34.0,85.0,90.0,40.774416,0.0,-73.914627,88.2,34680.0,34680.0
13833,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,64.0,96.0,100.0,40.707803,0.0,-73.83724,64.8,42940.0,42940.0
13834,QUEENS,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,75.0,84.0,100.0,40.745846,0.0,-73.914371,76.3,45570.0,45570.0
13835,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,,91.0,100.0,40.713995,0.0,-74.007622,42.6,30586.0,30586.0
13836,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,73.0,62.0,100.0,40.639824,0.0,-73.951159,86.1,46800.0,41400.0
13837,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,60.0,82.0,100.0,40.633821,0.0,-73.95304,84.3,47322.0,47322.0
13838,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,43.0,83.0,100.0,40.743886,0.0,-73.883103,92.6,43122.0,43122.0
13839,MANHATTAN,5,,Whole Property,Multifamily Housing,No,False,No,No,0.0,48.0,48.0,100.0,40.78109,0.0,-73.956522,76.2,117575.0,114000.0
13840,QUEENS,25,No specific resident population,Whole Property,Multifamily Housing,,True,No,No,90.0,99.0,70.0,100.0,40.747958,0.0,-73.911571,16.4,98579.0,98579.0
13841,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,61.0,84.0,100.0,40.870648,0.0,-73.882063,93.8,48628.0,48628.0
13842,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,82.0,61.0,100.0,40.703823,0.0,-73.811721,81.4,37608.0,37608.0
13843,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,11.0,62.0,100.0,40.711832,0.0,-73.766895,111.1,45000.0,45000.0
13844,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,2.0,95.0,100.0,40.708851,0.0,-73.795653,201.4,39120.0,39120.0
13845,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,87.0,80.0,100.0,40.70329,0.0,-73.806933,88.6,49482.0,49482.0
13846,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,14.0,89.0,100.0,40.702856,0.0,-73.811594,100.3,43000.0,43000.0
13847,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,21.0,96.0,100.0,40.705402,0.0,-73.806011,100.8,27768.0,27768.0
13848,,5,,Whole Property,Multifamily Housing,,False,No,,100.0,100.0,58.0,100.0,,0.0,,23.4,27849.0,27849.0
13849,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,64.0,93.0,100.0,40.710683,0.0,-73.767581,73.7,34340.0,34340.0
13850,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,52.0,93.0,100.0,40.712198,0.0,-73.768456,74.5,32000.0,32000.0
13851,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,48.0,71.0,100.0,40.827882,0.0,-73.919544,97.4,44658.0,44658.0
13852,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,20.0,97.0,100.0,40.707478,0.0,-73.797017,89.3,42880.0,42880.0
13853,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,48.0,62.0,100.0,40.710079,0.0,-73.790206,72.5,63460.0,63460.0
13854,QUEENS,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,20.0,61.0,100.0,40.736428,0.0,-73.882257,99.4,65000.0,65000.0
13855,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,38.0,93.0,100.0,40.706441,0.0,-73.802062,87.5,27950.0,27950.0
13856,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,91.0,85.0,100.0,40.704964,0.0,-73.803437,82.2,41396.0,41396.0
13857,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,47.0,93.0,100.0,40.831032,0.0,-73.904244,102.0,33695.0,33695.0
13858,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,71.0,12.0,100.0,40.669893,0.0,-73.913729,71.6,80436.0,80436.0
13859,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,33.0,95.0,100.0,40.839443,0.0,-73.908945,111.1,27900.0,27900.0
13860,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,93.0,100.0,40.838515,0.0,-73.866558,6.9,28500.0,28500.0
13861,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,88.0,95.0,90.0,40.694345,0.0,-73.997844,67.6,44156.0,44156.0
13862,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,38.0,80.0,100.0,40.846131,0.0,-73.90474,102.7,39930.0,39930.0
13863,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,No,90.0,78.0,91.0,100.0,40.70351,0.0,-73.833424,63.8,30000.0,28500.0
13864,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,57.0,98.0,90.0,40.868827,0.0,-73.892266,83.4,98352.0,98352.0
13865,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,,91.0,100.0,40.70963,0.0,-74.00831,63.6,32107.0,17107.0
13866,BRONX,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,47.0,93.0,90.0,40.882536,0.0,-73.882801,88.1,71028.0,71028.0
13867,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,62.0,94.0,100.0,40.608762,0.0,-73.96988,108.8,29848.0,29848.0
13868,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,100.0,50.0,94.0,100.0,40.616786,0.0,-73.965634,120.5,28000.0,28000.0
13869,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,100.0,75.0,93.0,100.0,40.612629,0.0,-73.981563,103.7,33600.0,33600.0
13870,BRONX,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,6.0,95.0,100.0,40.837426,0.0,-73.913476,157.6,39876.0,39876.0
13871,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,47.0,84.0,100.0,40.606346,0.0,-73.959729,85.3,68908.0,68908.0
13872,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,74.0,89.0,100.0,40.60932,0.0,-73.989224,69.6,59064.0,59064.0
13873,MANHATTAN,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,,21.0,100.0,40.723267,0.0,-73.992936,24.9,26957.0,26957.0
13874,BRONX,15,,Whole Property,Multifamily Housing,No,True,No,,100.0,9.0,84.0,100.0,40.85437,0.0,-73.89204,115.4,39310.0,39310.0
13875,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,84.0,100.0,40.85759,0.0,-73.897837,25.4,29448.0,29448.0
13876,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,83.0,3.0,100.0,40.79998,0.0,-73.938508,51.3,63368.0,63368.0
13877,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,27.0,96.0,100.0,40.719401,0.0,-73.98298,135.7,27299.0,25424.0
13878,BRONX,20,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,,97.0,100.0,40.853486,0.0,-73.913889,64.8,60000.0,57750.0
13879,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,18.0,121.0,100.0,40.836086,0.0,-73.93837,126.8,30500.0,30500.0
13880,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,48.0,99.0,100.0,40.833229,0.0,-73.916206,95.2,31000.0,31000.0
13881,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,88.0,7.0,100.0,40.748107,0.0,-73.949755,60.4,104628.0,104628.0
13882,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,49.0,99.0,100.0,40.86198,0.0,-73.902859,107.1,26500.0,26500.0
13883,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,79.0,55.0,100.0,40.642085,0.0,-73.949622,70.1,66932.0,66932.0
13884,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,100.0,48.0,27.0,100.0,40.733315,0.0,-73.989348,71.2,119000.0,119000.0
13885,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,92.0,91.0,100.0,40.688015,0.0,-73.985537,64.2,39770.0,39770.0
13886,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,84.0,101.0,100.0,40.796995,0.0,-73.962673,75.4,34535.0,34535.0
13887,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,52.0,104.0,100.0,40.842817,0.0,-73.940138,109.3,30020.0,30020.0
13888,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,78.0,60.0,100.0,40.673011,0.0,-73.967624,94.9,35160.0,35160.0
13889,MANHATTAN,20,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,54.0,131.0,90.0,40.730645,0.0,-73.99444,61.7,116599.0,95590.0
13890,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,38.0,35.0,90.0,40.739573,0.0,-73.987229,100.5,263685.0,230165.0
13891,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,,101.0,100.0,40.738609,0.0,-73.989932,51.1,44140.0,38809.0
13892,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,90.0,65.0,98.0,100.0,40.623236,0.0,-73.956823,78.7,67010.0,67010.0
13893,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,49.0,49.0,90.0,40.778409,0.0,-73.950887,79.5,143836.0,139976.0
13894,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,,6.0,100.0,40.72678,0.0,-73.994393,55.2,32803.0,27673.0
13895,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,99.0,92.0,100.0,40.76952,0.0,-73.960039,49.0,86422.0,86422.0
13896,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,18.0,101.0,100.0,40.739889,0.0,-74.004947,58.4,150000.0,148800.0
13897,STATEN IS,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,90.0,9.0,100.0,40.647233,0.0,-74.080393,46.1,58792.0,58792.0
13898,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,66.0,15.0,100.0,40.819781,0.0,-73.952262,62.1,28177.0,28177.0
